 ,baseline,height,x,y,sigma_x,sigma_y,fwhm_x,fwhm_y,fwhm,error_baseline,error_height,error_x,error_y,error_sigma_x,error_sigma_y,error_fwhm_x,error_fwhm_y,error_fwhm,slice
1396,298.032,35.938,144.270,771.785,1.356,1.415,3.194,3.333,3.263,3.743,12.718,0.480,0.501,0.551,0.576,1.299,1.357,0.939,7
1397,309.843,32.347,396.576,794.581,0.935,1.232,2.201,2.902,2.552,3.349,18.069,0.517,0.684,0.565,0.730,1.331,1.718,1.087,7
1398,316.876,29.928,970.268,839.916,1.280,1.015,3.015,2.391,2.703,3.066,14.936,0.640,0.508,0.691,0.545,1.626,1.284,1.036,7
1399,313.644,56.843,1271.700,844.149,1.043,0.871,2.456,2.052,2.254,2.943,18.650,0.345,0.290,0.362,0.294,0.853,0.692,0.549,7
1400,364.523,56.548,1838.888,869.968,0.946,1.117,2.227,2.631,2.429,3.086,17.621,0.297,0.350,0.309,0.370,0.728,0.871,0.568,7
1401,313.077,51.688,1324.918,876.211,0.769,1.056,1.811,2.487,2.149,2.937,19.581,0.312,0.414,0.283,0.431,0.667,1.015,0.607,7
1402,308.114,43.681,460.681,904.772,1.113,1.158,2.620,2.726,2.673,3.020,14.815,0.377,0.393,0.408,0.424,0.960,0.998,0.692,7
1403,312.252,45.760,503.955,929.934,1.146,1.027,2.698,2.419,2.558,3.549,18.722,0.470,0.421,0.502,0.447,1.181,1.054,0.791,7
1404,309.405,31.288,1347.814,932.369,1.446,1.101,3.406,2.593,2.999,3.229,13.370,0.618,0.470,0.680,0.522,1.601,1.228,1.009,7
1405,303.129,37.153,1866.981,1063.803,1.190,0.733,2.802,1.726,2.264,3.094,20.026,0.651,0.415,0.680,0.403,1.601,0.950,0.931,7
1406,314.677,63.220,1318.426,1146.684,0.690,1.000,1.625,2.355,1.990,2.806,25.080,0.221,0.339,0.329,0.352,0.774,0.828,0.567,7
1407,309.426,60.794,1643.236,1178.209,0.676,0.928,1.593,2.184,1.888,2.834,23.272,0.274,0.351,0.273,0.359,0.642,0.846,0.531,7
1408,320.004,63.394,858.198,1195.675,0.700,0.795,1.649,1.873,1.761,2.984,26.200,0.305,0.325,0.285,0.354,0.671,0.834,0.535,7
1409,313.533,25.746,1376.682,1209.114,0.969,1.115,2.281,2.626,2.454,3.286,18.533,0.696,0.802,0.743,0.850,1.750,2.000,1.329,7
1410,311.704,27.178,858.458,1272.736,1.097,1.066,2.584,2.511,2.547,2.856,15.149,0.611,0.594,0.654,0.635,1.540,1.495,1.073,7
1411,309.002,41.132,1267.166,1278.185,1.397,1.128,3.290,2.656,2.973,2.883,11.878,0.403,0.326,0.446,0.362,1.051,0.852,0.676,7
1412,309.938,49.325,802.962,1368.788,0.901,1.143,2.121,2.691,2.406,2.901,16.815,0.312,0.393,0.317,0.416,0.747,0.979,0.616,7
1413,308.889,60.793,1278.179,1406.626,0.891,0.805,2.099,1.895,1.997,2.613,19.965,0.287,0.255,0.291,0.289,0.686,0.679,0.483,7
1414,300.275,49.762,292.735,1423.263,1.098,1.165,2.586,2.745,2.665,2.823,13.927,0.307,0.326,0.332,0.352,0.781,0.828,0.569,7
1415,304.650,37.812,262.260,1448.172,0.781,1.090,1.840,2.566,2.203,2.588,17.357,0.359,0.498,0.378,0.519,0.891,1.222,0.756,7
1416,308.717,45.366,1224.988,1475.798,0.961,1.084,2.262,2.554,2.408,2.907,16.768,0.357,0.403,0.372,0.426,0.875,1.002,0.665,7
1417,369.686,80.517,1518.686,1526.308,0.966,0.424,2.275,0.998,1.636,2.742,220.665,0.360,0.890,0.369,0.977,0.870,2.300,1.230,7
1418,296.878,57.655,38.425,1584.882,1.045,0.829,2.461,1.953,2.207,2.581,16.785,0.309,0.248,0.324,0.243,0.763,0.572,0.477,7
1419,311.836,91.641,594.103,1592.521,0.785,0.563,1.849,1.325,1.587,2.880,68.140,0.260,0.147,0.239,0.494,0.562,1.163,0.646,7
1420,312.067,36.604,908.434,1591.597,1.075,0.874,2.531,2.057,2.294,3.053,19.277,0.558,0.451,0.587,0.496,1.383,1.169,0.905,7
1421,309.393,47.158,687.594,1605.258,0.671,1.401,1.580,3.299,2.440,2.982,22.306,0.251,0.550,0.391,0.578,0.921,1.361,0.821,7
1422,314.362,75.870,815.282,1646.770,0.812,0.735,1.913,1.731,1.822,2.562,21.598,0.230,0.213,0.242,0.213,0.569,0.502,0.379,7
1423,308.692,50.442,284.825,1662.171,0.713,1.207,1.678,2.843,2.261,3.102,20.047,0.306,0.492,0.285,0.514,0.670,1.209,0.691,7
1424,326.814,48.804,1176.321,1680.195,1.134,1.233,2.669,2.904,2.787,3.412,15.637,0.363,0.395,0.396,0.431,0.932,1.014,0.689,7
1425,310.343,38.790,1646.775,1686.258,1.120,1.073,2.637,2.527,2.582,3.746,19.448,0.562,0.538,0.601,0.576,1.416,1.357,0.981,7
1426,297.704,45.531,115.298,1691.261,1.076,1.098,2.534,2.586,2.560,2.571,13.524,0.320,0.326,0.342,0.349,0.806,0.821,0.575,7
1427,317.917,44.640,1622.758,1781.926,1.248,1.434,2.939,3.377,3.158,3.462,12.873,0.359,0.413,0.406,0.464,0.955,1.092,0.726,7
1428,312.126,53.971,805.853,1830.229,0.884,1.415,2.082,3.331,2.707,2.972,14.932,0.248,0.394,0.258,0.422,0.608,0.995,0.583,7
1429,304.807,82.497,288.025,1844.755,0.663,0.586,1.562,1.380,1.471,2.693,30.263,0.261,0.261,0.192,0.257,0.453,0.604,0.378,7
1430,308.879,64.594,883.085,1851.658,0.598,1.359,1.408,3.201,2.304,2.748,17.075,0.220,0.390,0.154,0.405,0.361,0.953,0.510,7
1431,331.900,85.797,1556.735,1877.093,0.441,0.635,1.037,1.495,1.266,2.830,139.108,0.758,0.317,0.700,0.232,1.649,0.546,0.868,7
1432,305.891,51.588,1075.887,1888.458,0.706,0.595,1.661,1.400,1.531,3.110,55.890,0.477,0.327,0.400,0.799,0.943,1.882,1.053,7
1433,324.932,57.799,1617.333,1933.339,2.036,1.380,4.794,3.250,4.022,4.259,10.618,0.387,0.248,0.487,0.312,1.147,0.734,0.681,7
1434,291.684,46.304,1897.283,1962.552,0.487,0.911,1.147,2.146,1.646,2.948,68.619,0.730,0.581,0.787,0.613,1.854,1.444,1.175,7
1435,293.199,40.058,145.299,1967.526,0.779,1.009,1.834,2.377,2.105,2.558,18.340,0.349,0.453,0.381,0.475,0.897,1.118,0.717,7
1436,301.430,80.899,1221.671,2005.765,0.536,0.704,1.262,1.657,1.460,2.716,56.041,0.304,0.275,0.425,0.273,1.002,0.642,0.595,7
1437,294.351,46.818,1955.670,111.778,0.775,1.375,1.825,3.237,2.531,3.244,19.063,0.304,0.544,0.350,0.575,0.825,1.354,0.793,7
1438,309.615,48.097,1192.001,176.243,0.930,0.913,2.191,2.149,2.170,3.020,20.077,0.392,0.384,0.399,0.400,0.940,0.942,0.665,7
1439,301.900,42.574,1326.417,199.388,0.841,1.853,1.980,4.365,3.172,3.422,15.152,0.288,0.645,0.343,0.705,0.807,1.660,0.923,7
1440,297.132,36.437,1886.880,217.342,1.471,1.085,3.464,2.556,3.010,2.774,11.500,0.464,0.342,0.511,0.380,1.202,0.894,0.749,7
1441,304.326,58.794,1527.747,248.601,0.737,0.707,1.736,1.666,1.701,2.844,29.098,0.330,0.300,0.340,0.402,0.800,0.948,0.620,7
1442,292.527,55.687,158.306,252.588,1.126,0.884,2.651,2.082,2.367,2.599,15.709,0.314,0.245,0.331,0.270,0.779,0.635,0.503,7
1443,303.248,33.950,1589.790,265.524,1.172,1.121,2.759,2.639,2.699,3.066,14.813,0.511,0.489,0.553,0.529,1.302,1.247,0.901,7
1444,309.559,116.042,674.205,298.306,0.490,0.434,1.153,1.022,1.088,2.410,221.402,0.344,0.645,0.270,0.714,0.636,1.682,0.899,7
1445,304.093,51.270,316.337,308.045,0.693,0.841,1.633,1.980,1.807,2.510,22.867,0.289,0.355,0.356,0.339,0.838,0.799,0.579,7
1446,308.649,63.960,1138.323,328.680,0.497,0.892,1.169,2.100,1.635,2.372,64.039,0.396,0.339,0.531,0.353,1.252,0.831,0.751,7
1447,311.971,44.552,663.563,352.510,1.432,0.969,3.371,2.282,2.827,3.205,14.944,0.478,0.323,0.518,0.357,1.219,0.841,0.741,7
1448,301.256,35.836,1608.139,395.499,1.030,1.244,2.425,2.930,2.677,2.567,12.663,0.364,0.440,0.391,0.474,0.922,1.116,0.724,7
1449,301.742,66.524,1799.695,394.674,1.071,0.716,2.522,1.687,2.104,2.892,21.846,0.332,0.222,0.345,0.263,0.814,0.620,0.511,7
1450,305.358,47.959,1189.629,398.199,1.283,0.765,3.021,1.802,2.411,2.961,17.727,0.480,0.292,0.505,0.291,1.188,0.686,0.686,7
1451,301.774,56.699,1419.152,400.306,0.800,1.370,1.885,3.227,2.556,2.740,15.088,0.220,0.371,0.218,0.393,0.514,0.926,0.529,7
1452,310.529,77.945,1005.856,480.306,0.730,0.928,1.720,2.186,1.953,2.316,17.400,0.176,0.213,0.159,0.222,0.374,0.524,0.322,7
1453,310.287,39.904,691.472,507.226,0.918,1.072,2.161,2.524,2.342,2.874,17.467,0.397,0.465,0.431,0.490,1.016,1.153,0.769,7
1454,306.324,55.722,516.206,525.471,0.619,0.870,1.459,2.049,1.754,2.606,23.735,0.305,0.357,0.274,0.388,0.645,0.913,0.559,7
1455,297.497,69.425,1950.886,528.096,0.596,0.652,1.403,1.535,1.469,2.410,21.813,0.278,0.271,0.197,0.205,0.464,0.484,0.335,7
1456,305.901,38.065,622.728,531.291,1.306,1.183,3.075,2.785,2.930,3.456,14.577,0.500,0.453,0.551,0.500,1.297,1.177,0.876,7
1457,311.668,35.167,1241.260,622.538,1.584,0.987,3.729,2.324,3.027,3.293,13.890,0.623,0.388,0.683,0.434,1.609,1.023,0.953,7
1458,306.540,71.031,1287.799,645.686,0.742,1.052,1.747,2.477,2.112,2.767,19.341,0.211,0.290,0.206,0.302,0.484,0.710,0.430,7
1459,311.587,55.810,1255.147,650.668,0.792,0.883,1.866,2.080,1.973,2.710,20.324,0.298,0.325,0.285,0.344,0.671,0.810,0.526,7
1460,306.954,85.981,477.731,706.233,1.590,0.598,3.745,1.409,2.577,2.430,16.145,0.278,0.130,0.291,0.128,0.684,0.301,0.374,7
1461,301.871,48.413,116.955,721.577,1.108,0.597,2.608,1.406,2.007,2.726,35.396,0.493,0.253,0.509,0.539,1.199,1.268,0.873,7
1462,310.636,41.741,1545.667,749.777,1.383,0.791,3.256,1.862,2.559,2.894,16.156,0.538,0.311,0.569,0.322,1.341,0.759,0.770,7
1463,316.043,90.296,774.753,777.754,0.655,0.548,1.542,1.290,1.416,2.515,36.420,0.223,0.258,0.224,0.250,0.529,0.588,0.395,7
1464,303.796,71.275,1895.895,793.445,0.760,0.731,1.790,1.721,1.755,2.615,24.530,0.252,0.224,0.227,0.299,0.534,0.705,0.442,7
1465,312.140,51.289,775.886,801.305,0.809,1.018,1.905,2.398,2.152,2.491,16.684,0.273,0.338,0.262,0.353,0.618,0.832,0.518,7
1466,309.664,58.490,730.582,827.840,0.956,1.065,2.252,2.507,2.379,2.697,15.926,0.259,0.289,0.278,0.304,0.655,0.717,0.485,7
1467,308.835,39.163,1817.533,838.457,1.249,0.939,2.941,2.210,2.576,3.092,16.461,0.522,0.391,0.557,0.428,1.312,1.008,0.827,7
1468,297.656,38.801,1978.290,871.165,1.414,0.664,3.331,1.564,2.447,2.997,18.134,0.683,0.357,0.715,0.313,1.683,0.737,0.919,7
1469,316.089,72.544,1023.211,880.255,0.616,0.744,1.449,1.752,1.601,2.825,28.359,0.280,0.287,0.253,0.295,0.595,0.694,0.457,7
1470,317.655,46.170,1242.210,881.839,1.048,0.535,2.468,1.260,1.864,2.993,26.133,0.571,0.472,0.585,0.345,1.376,0.812,0.799,7
1471,323.137,58.259,2014.587,905.451,1.008,0.731,2.374,1.721,2.047,3.295,26.683,0.416,0.288,0.435,0.392,1.024,0.923,0.689,7
1472,308.692,45.781,982.046,908.536,1.237,1.667,2.912,3.925,3.418,3.458,11.087,0.299,0.403,0.351,0.465,0.826,1.095,0.686,7
1473,314.085,73.960,1051.314,938.988,0.975,0.496,2.296,1.167,1.731,2.512,19.288,0.288,0.283,0.296,0.148,0.696,0.349,0.389,7
1474,310.179,43.936,386.959,976.783,1.232,0.954,2.901,2.247,2.574,3.175,16.762,0.470,0.365,0.503,0.388,1.184,0.914,0.748,7
1475,314.647,64.891,1082.301,1057.981,1.324,0.496,3.119,1.167,2.143,2.890,18.423,0.426,0.308,0.438,0.164,1.031,0.387,0.551,7
1476,301.234,31.575,1957.289,1120.295,1.375,1.563,3.238,3.682,3.460,3.886,11.585,0.504,0.573,0.602,0.677,1.417,1.595,1.067,7
1477,305.913,59.249,1677.054,1133.357,1.513,0.634,3.562,1.493,2.528,2.781,21.219,0.436,0.188,0.458,0.278,1.077,0.656,0.631,7
1478,303.854,60.874,92.993,1141.512,0.771,0.962,1.816,2.266,2.041,2.738,19.367,0.263,0.316,0.234,0.333,0.552,0.785,0.480,7
1479,309.893,50.329,446.478,1175.677,1.012,0.849,2.382,1.998,2.190,2.843,19.066,0.378,0.316,0.398,0.342,0.938,0.805,0.618,7
1480,306.203,48.035,343.079,1267.809,1.789,0.933,4.213,2.198,3.206,3.217,13.016,0.485,0.253,0.533,0.279,1.254,0.657,0.708,7
1481,306.573,39.616,582.301,1271.314,1.540,1.510,3.626,3.557,3.592,3.675,9.929,0.385,0.378,0.470,0.462,1.106,1.087,0.775,7
1482,313.475,45.461,928.379,1316.195,1.637,0.888,3.856,2.090,2.973,3.017,13.690,0.495,0.268,0.536,0.288,1.263,0.678,0.717,7
1483,314.229,42.855,1558.935,1318.790,1.484,0.668,3.496,1.573,2.534,3.242,19.400,0.675,0.332,0.709,0.319,1.669,0.750,0.915,7
1484,306.903,53.271,1740.169,1352.742,1.075,0.644,2.531,1.518,2.024,2.741,22.046,0.422,0.279,0.435,0.294,1.025,0.691,0.618,7
1485,307.935,76.896,791.700,1380.311,0.549,1.241,1.292,2.923,2.108,2.942,34.579,0.238,0.368,0.292,0.380,0.688,0.896,0.565,7
1486,425.620,59.779,560.655,1411.333,0.885,0.907,2.083,2.136,2.110,4.643,32.613,0.475,0.488,0.508,0.517,1.196,1.217,0.853,7
1487,307.525,44.428,791.044,1418.319,1.555,1.519,3.661,3.577,3.619,4.440,11.727,0.410,0.400,0.503,0.492,1.184,1.159,0.829,7
1488,309.807,56.542,570.184,1447.034,0.767,0.880,1.806,2.071,1.938,2.834,21.440,0.306,0.346,0.296,0.340,0.696,0.802,0.531,7
1489,309.555,46.643,837.972,1459.748,1.014,0.848,2.388,1.997,2.193,2.787,18.458,0.402,0.337,0.417,0.352,0.982,0.828,0.642,7
1490,300.207,41.770,96.027,1492.171,1.489,0.857,3.506,2.018,2.762,3.020,14.957,0.537,0.311,0.576,0.324,1.356,0.764,0.778,7
1491,308.957,37.609,1350.781,1512.622,0.895,2.260,2.107,5.321,3.714,3.745,13.881,0.325,0.846,0.363,0.981,0.855,2.311,1.232,7
1492,294.167,45.907,2041.061,1514.612,1.088,1.506,2.561,3.548,3.054,3.562,14.329,0.339,0.470,0.378,0.520,0.890,1.225,0.757,7
1493,299.791,46.197,226.140,1597.084,0.803,1.617,1.890,3.809,2.849,3.137,15.634,0.280,0.558,0.278,0.603,0.656,1.420,0.782,7
1494,307.564,52.753,1405.311,1596.687,1.107,0.523,2.607,1.231,1.919,2.409,40.074,0.437,0.350,0.449,0.454,1.058,1.070,0.752,7
1495,333.486,33.582,1216.895,1599.145,1.112,0.632,2.619,1.487,2.053,3.006,21.514,0.746,0.499,0.770,0.401,1.814,0.945,1.023,7
1496,309.561,29.125,1384.761,1637.556,1.046,1.369,2.464,3.223,2.844,3.080,13.887,0.499,0.653,0.545,0.711,1.284,1.674,1.055,7
1497,308.346,32.031,1427.549,1636.860,1.187,1.181,2.796,2.781,2.788,3.445,15.743,0.583,0.580,0.636,0.633,1.498,1.491,1.057,7
1498,298.253,51.625,1959.754,1653.835,0.791,0.953,1.863,2.244,2.053,3.218,23.261,0.359,0.431,0.371,0.442,0.875,1.042,0.680,7
1499,306.948,49.023,890.983,1691.850,1.037,0.867,2.442,2.040,2.241,3.109,19.827,0.424,0.356,0.442,0.360,1.040,0.848,0.671,7
1500,301.977,62.832,1787.298,1691.867,1.127,1.112,2.655,2.618,2.637,2.636,13.223,0.237,0.234,0.255,0.252,0.602,0.593,0.422,7
1501,339.113,60.040,1155.485,1710.022,1.012,0.682,2.383,1.606,1.994,2.958,21.039,0.379,0.283,0.395,0.219,0.930,0.516,0.532,7
1502,308.977,45.977,1336.929,1717.943,0.836,0.869,1.968,2.046,2.007,2.691,19.361,0.369,0.382,0.355,0.375,0.836,0.883,0.608,7
1503,324.636,90.372,1080.320,1731.635,2.355,2.965,5.545,6.982,6.263,8.911,9.280,0.213,0.335,0.388,0.534,0.914,1.257,0.777,7
1504,312.050,51.034,552.581,1757.184,0.675,0.873,1.588,2.055,1.822,2.828,28.633,0.298,0.410,0.458,0.413,1.077,0.972,0.726,7
1505,310.719,40.694,862.411,1761.432,0.989,1.007,2.330,2.370,2.350,3.114,18.693,0.452,0.460,0.481,0.489,1.133,1.151,0.808,7
1506,305.191,49.606,1100.500,1799.647,0.748,2.164,1.763,5.096,3.429,2.917,13.709,0.180,0.553,0.254,0.620,0.599,1.459,0.789,7
1507,292.370,32.678,11.064,1806.809,1.164,1.076,2.741,2.535,2.638,3.261,16.357,0.583,0.539,0.627,0.580,1.477,1.365,1.005,7
1508,310.422,30.922,1036.617,1809.067,1.188,1.213,2.798,2.856,2.827,3.378,15.078,0.579,0.591,0.634,0.647,1.493,1.524,1.067,7
1509,329.976,54.244,1996.480,1811.419,1.037,1.144,2.441,2.693,2.567,3.387,17.801,0.339,0.375,0.365,0.401,0.860,0.944,0.639,7
1510,304.083,55.728,454.206,1818.928,1.224,0.752,2.883,1.770,2.327,2.727,16.608,0.380,0.243,0.398,0.217,0.937,0.511,0.534,7
1511,311.200,34.793,2025.625,1821.176,1.728,0.934,4.068,2.200,3.134,3.530,14.761,0.735,0.396,0.807,0.433,1.900,1.021,1.078,7
1512,306.719,54.943,1410.123,1827.911,0.602,0.989,1.417,2.330,1.873,2.709,20.961,0.309,0.402,0.227,0.409,0.536,0.964,0.551,7
1513,301.302,47.030,609.102,1871.046,0.967,1.146,2.278,2.698,2.488,3.164,17.445,0.361,0.426,0.379,0.453,0.891,1.067,0.695,7
1514,311.758,55.306,893.932,1899.650,1.096,0.759,2.581,1.787,2.184,2.777,19.592,0.372,0.255,0.387,0.299,0.912,0.704,0.576,7
1515,302.568,37.578,599.540,1927.224,1.361,0.817,3.205,1.923,2.564,3.155,17.413,0.633,0.382,0.671,0.399,1.580,0.940,0.919,7
1516,301.509,41.405,1082.955,1927.535,1.520,1.257,3.580,2.961,3.270,3.265,11.115,0.408,0.337,0.467,0.390,1.101,0.918,0.717,7
1517,295.699,38.875,1845.695,1938.176,1.464,0.831,3.447,1.956,2.702,2.660,13.667,0.520,0.298,0.555,0.306,1.306,0.721,0.746,7
1518,301.287,37.428,775.498,1940.640,1.010,1.441,2.378,3.393,2.885,2.903,12.941,0.348,0.497,0.385,0.542,0.906,1.276,0.782,7
1519,304.761,41.550,720.200,1941.225,0.908,1.801,2.139,4.241,3.190,2.854,11.970,0.261,0.521,0.285,0.575,0.671,1.355,0.756,7
1520,296.607,48.487,569.282,1951.644,0.996,1.448,2.346,3.409,2.877,3.334,15.037,0.308,0.449,0.338,0.488,0.796,1.148,0.699,7
1521,301.520,48.454,777.649,1978.046,1.089,0.816,2.565,1.923,2.244,2.634,16.701,0.385,0.294,0.403,0.279,0.949,0.658,0.577,7
1522,301.206,49.058,501.046,2004.945,1.012,0.635,2.383,1.496,1.940,2.715,19.676,0.443,0.328,0.452,0.236,1.065,0.555,0.601,7
1523,302.034,82.588,1382.268,2012.852,0.495,0.679,1.166,1.599,1.383,2.825,63.618,0.427,0.297,0.433,0.250,1.020,0.588,0.589,7
1524,297.699,60.489,1297.033,2015.554,0.929,0.950,2.187,2.238,2.212,2.970,19.319,0.298,0.303,0.304,0.323,0.715,0.762,0.522,7
1525,298.483,31.528,621.640,2023.564,1.134,0.862,2.672,2.030,2.351,3.343,20.564,0.727,0.548,0.766,0.613,1.804,1.445,1.155,7
1526,298.423,48.735,1525.781,2046.478,1.022,1.135,2.408,2.674,2.541,4.159,16.273,0.338,0.602,0.372,0.685,0.876,1.613,0.918,7
1527,296.259,40.469,1547.529,12.377,0.993,1.133,2.338,2.669,2.503,3.021,16.551,0.404,0.462,0.435,0.492,1.025,1.159,0.773,7
1528,296.133,64.059,1727.663,39.600,1.126,0.620,2.652,1.460,2.056,2.872,30.636,0.384,0.207,0.398,0.366,0.937,0.862,0.637,7
1529,289.139,50.259,326.747,46.341,1.342,0.899,3.160,2.117,2.639,2.143,11.168,0.296,0.198,0.317,0.217,0.746,0.511,0.452,7
1530,290.166,109.496,350.878,45.289,0.895,0.417,2.107,0.982,1.545,2.899,238.985,0.270,0.779,0.267,0.769,0.629,1.811,0.958,7
1531,299.031,45.621,1378.358,67.838,0.643,1.025,1.514,2.414,1.964,2.789,26.720,0.315,0.494,0.450,0.509,1.060,1.199,0.800,7
1532,301.792,26.149,894.590,89.635,1.366,1.332,3.216,3.136,3.176,4.057,14.507,0.758,0.739,0.863,0.842,2.032,1.983,1.420,7
1533,294.617,58.181,379.052,103.848,0.487,1.013,1.146,2.386,1.766,2.479,19.197,0.366,0.371,0.195,0.376,0.459,0.886,0.499,7
1534,290.658,44.812,1637.317,121.283,1.585,0.970,3.733,2.283,3.008,3.298,14.126,0.499,0.305,0.545,0.338,1.284,0.795,0.755,7
1535,298.498,53.393,444.335,166.855,0.649,0.882,1.528,2.077,1.803,2.848,28.302,0.308,0.407,0.403,0.407,0.949,0.957,0.674,7
1536,294.096,68.893,1588.366,179.997,0.815,0.948,1.919,2.231,2.075,2.272,16.464,0.189,0.223,0.212,0.227,0.499,0.534,0.366,7
1537,290.566,29.577,33.568,192.990,1.351,1.383,3.181,3.256,3.219,3.910,13.598,0.621,0.636,0.711,0.729,1.675,1.717,1.199,7
1538,294.016,46.511,1757.526,207.117,1.406,1.029,3.311,2.423,2.867,2.763,12.353,0.374,0.274,0.407,0.298,0.959,0.702,0.594,7
1539,306.835,40.577,1076.764,247.481,0.869,0.855,2.046,2.014,2.030,2.730,20.307,0.427,0.415,0.440,0.462,1.037,1.089,0.752,7
1540,301.568,63.753,1210.175,250.134,0.632,0.758,1.488,1.786,1.637,2.427,21.791,0.267,0.283,0.224,0.258,0.528,0.606,0.402,7
1541,305.059,41.909,1317.146,266.728,0.954,1.432,2.246,3.373,2.810,3.012,14.124,0.323,0.484,0.347,0.524,0.816,1.233,0.739,7
1542,300.095,38.218,578.214,270.010,1.752,0.814,4.125,1.917,3.021,3.156,14.391,0.676,0.320,0.728,0.313,1.714,0.737,0.933,7
1543,302.730,46.958,367.893,287.374,1.150,1.078,2.708,2.539,2.623,3.250,16.523,0.404,0.379,0.433,0.408,1.020,0.961,0.701,7
1544,308.293,62.195,1334.718,314.002,0.556,0.988,1.309,2.327,1.818,2.505,30.236,0.281,0.352,0.318,0.357,0.749,0.840,0.563,7
1545,299.504,58.943,1700.106,330.628,0.751,0.594,1.769,1.398,1.583,2.535,37.349,0.339,0.277,0.300,0.460,0.706,1.084,0.647,7
1546,308.754,41.372,760.329,349.765,1.500,0.764,3.532,1.798,2.665,2.805,15.223,0.552,0.285,0.586,0.299,1.380,0.703,0.774,7
1547,302.944,65.079,333.264,359.514,1.053,0.662,2.481,1.559,2.020,2.512,24.568,0.308,0.174,0.319,0.311,0.751,0.732,0.525,7
1548,302.255,33.463,171.180,360.863,0.977,0.845,2.300,1.989,2.144,3.322,22.372,0.663,0.578,0.687,0.574,1.617,1.351,1.053,7
1549,297.013,38.576,177.821,362.950,1.235,1.332,2.907,3.138,3.022,2.928,11.541,0.369,0.399,0.414,0.446,0.974,1.049,0.716,7
1550,299.864,62.737,144.391,418.448,0.978,0.721,2.303,1.698,2.000,2.673,22.576,0.313,0.219,0.327,0.305,0.771,0.719,0.527,7
1551,308.495,39.857,1219.151,436.621,1.975,0.915,4.650,2.154,3.402,3.594,14.436,0.724,0.323,0.831,0.369,1.956,0.869,1.070,7
1552,298.640,54.963,191.959,478.207,1.145,0.765,2.696,1.800,2.248,2.480,16.093,0.339,0.231,0.354,0.230,0.833,0.542,0.497,7
1553,309.520,75.138,914.889,487.461,0.583,1.012,1.372,2.383,1.877,2.693,20.737,0.229,0.298,0.160,0.308,0.377,0.726,0.409,7
1554,312.487,40.483,880.151,489.117,0.882,1.299,2.078,3.059,2.569,3.193,17.121,0.378,0.554,0.391,0.589,0.921,1.388,0.833,7
1555,312.775,28.842,1317.797,507.002,1.342,0.552,3.161,1.299,2.230,2.755,17.103,0.894,0.543,0.923,0.326,2.174,0.767,1.153,7
1556,305.798,43.772,1392.687,519.893,0.803,1.103,1.892,2.598,2.245,3.037,19.994,0.360,0.496,0.395,0.519,0.931,1.221,0.768,7
1557,310.080,68.733,849.288,525.237,0.726,0.844,1.709,1.988,1.848,2.928,24.832,0.258,0.297,0.282,0.304,0.663,0.716,0.488,7
1558,305.471,53.823,1426.089,526.726,0.488,1.224,1.148,2.881,2.015,2.624,19.417,0.382,0.459,0.219,0.471,0.515,1.109,0.611,7
1559,307.554,43.981,667.083,533.328,1.033,0.873,2.432,2.057,2.244,2.814,18.157,0.424,0.357,0.442,0.384,1.040,0.905,0.689,7
1560,313.316,35.859,1216.984,537.560,0.894,1.426,2.106,3.358,2.732,2.253,11.141,0.282,0.448,0.292,0.480,0.687,1.130,0.661,7
1561,309.392,44.980,1109.691,590.275,0.921,1.177,2.168,2.771,2.469,3.056,17.228,0.351,0.449,0.377,0.477,0.888,1.123,0.716,7
1562,313.097,43.213,1518.023,618.635,0.635,1.865,1.495,4.391,2.943,2.631,13.089,0.246,0.614,0.179,0.660,0.422,1.553,0.805,7
1563,309.204,45.125,1215.858,628.716,0.608,1.254,1.431,2.954,2.192,3.144,21.266,0.373,0.619,0.289,0.641,0.681,1.510,0.828,7
1564,311.335,52.513,706.698,650.026,0.790,0.592,1.860,1.394,1.627,2.935,25.412,0.415,0.406,0.443,0.261,1.043,0.614,0.605,7
1565,310.846,33.809,799.388,654.062,1.384,1.787,3.259,4.208,3.734,4.236,10.865,0.443,0.573,0.554,0.695,1.305,1.636,1.047,7
1566,358.303,54.423,464.575,677.051,1.246,1.183,2.934,2.787,2.860,3.518,15.448,0.354,0.336,0.388,0.368,0.913,0.866,0.629,7
1567,297.485,72.869,2023.868,750.756,0.862,0.439,2.030,1.034,1.532,2.609,94.724,0.334,0.687,0.326,0.581,0.768,1.368,0.785,7
1568,313.178,41.900,1010.712,754.527,0.982,1.281,2.313,3.016,2.665,3.086,15.485,0.363,0.473,0.392,0.508,0.922,1.197,0.755,7
1569,312.872,43.175,795.479,758.690,1.024,0.952,2.412,2.242,2.327,2.627,15.996,0.378,0.351,0.400,0.372,0.943,0.877,0.644,7
1570,309.736,55.102,1536.888,792.250,0.826,0.693,1.944,1.631,1.787,2.667,22.954,0.349,0.302,0.334,0.309,0.787,0.728,0.536,7
1571,301.029,77.433,16.664,792.931,0.682,0.665,1.606,1.566,1.586,2.709,27.566,0.235,0.257,0.291,0.195,0.685,0.459,0.413,7
1572,297.122,118.820,1984.772,820.283,0.481,0.505,1.132,1.190,1.161,2.611,87.974,0.356,0.303,0.300,0.331,0.706,0.780,0.526,7
1573,314.382,79.106,1431.985,823.194,0.769,0.559,1.812,1.316,1.564,2.677,27.525,0.269,0.273,0.236,0.224,0.556,0.527,0.383,7
